Longitude,Latitude,datetime,UHI_Index
-73.9549,40.76899,24-07-2021 15:20,1.005647
-73.9548,40.76898,24-07-2021 15:20,1.005647
-73.9547,40.76895,24-07-2021 15:20,0.999155
-73.9547,40.76891,24-07-2021 15:20,0.999155
-73.9546,40.76887,24-07-2021 15:20,0.999155
-73.9545,40.76882,24-07-2021 15:21,0.999155
-73.9544,40.76878,24-07-2021 15:21,0.999155
-73.9544,40.76873,24-07-2021 15:21,0.999155
-73.9542,40.76864,24-07-2021 15:21,0.992664
-73.9541,40.76861,24-07-2021 15:21,0.994828
-73.9541,40.76857,24-07-2021 15:21,0.994828
-73.954,40.76853,24-07-2021 15:21,0.994828
-73.9539,40.76851,24-07-2021 15:21,0.994828
-73.9538,40.76849,24-07-2021 15:21,0.994828
-73.9537,40.76847,24-07-2021 15:21,0.994828
-73.9537,40.76845,24-07-2021 15:21,0.994828
-73.9536,40.76844,24-07-2021 15:21,0.994828
-73.9536,40.76842,24-07-2021 15:21,0.992664
-73.9534,40.76837,24-07-2021 15:21,0.992664
-73.9534,40.76835,24-07-2021 15:21,0.988337
-73.9533,40.76833,24-07-2021 15:21,0.988337
-73.9533,40.76831,24-07-2021 15:21,0.986173
-73.9533,40.76829,24-07-2021 15:21,0.986173
-73.9532,40.76827,24-07-2021 15:21,0.984009
-73.9532,40.76822,24-07-2021 15:21,0.984009
-73.9532,40.76818,24-07-2021 15:21,0.984009
-73.953,40.76815,24-07-2021 15:21,0.98413
-73.9529,40.76812,24-07-2021 15:21,0.979802
-73.9529,40.76812,24-07-2021 15:21,0.979802
-73.9528,40.76813,24-07-2021 15:21,0.979802
-73.9528,40.76816,24-07-2021 15:21,0.979802
-73.9528,40.76819,24-07-2021 15:21,0.979802
-73.9527,40.76823,24-07-2021 15:21,0.979802
-73.9527,40.76827,24-07-2021 15:21,0.977639
-73.9527,40.76832,24-07-2021 15:21,0.977639
-73.9526,40.76835,24-07-2021 15:21,0.979802
-73.9526,40.76839,24-07-2021 15:22,0.979802
-73.9526,40.76843,24-07-2021 15:22,0.977639
-73.9526,40.76846,24-07-2021 15:22,0.977639
-73.9525,40.76852,24-07-2021 15:22,0.977639
-73.9524,40.76869,24-07-2021 15:22,0.988457
-73.9523,40.76875,24-07-2021 15:22,0.988457
-73.9522,40.76887,24-07-2021 15:22,0.98413
-73.9522,40.76893,24-07-2021 15:22,0.988457
-73.9522,40.76899,24-07-2021 15:22,0.988457
-73.9521,40.76905,24-07-2021 15:22,0.986293
-73.9521,40.7691,24-07-2021 15:22,0.986293
-73.952,40.76916,24-07-2021 15:22,0.988457
-73.952,40.76923,24-07-2021 15:22,0.988457
-73.9519,40.76937,24-07-2021 15:22,0.988457
-73.9519,40.76944,24-07-2021 15:22,0.988457
-73.9518,40.76951,24-07-2021 15:22,0.988577
-73.9518,40.76958,24-07-2021 15:22,0.988577
-73.9517,40.76965,24-07-2021 15:23,0.988577
-73.9517,40.76972,24-07-2021 15:23,0.995068
-73.9516,40.76988,24-07-2021 15:23,0.999396
-73.9514,40.76995,24-07-2021 15:23,0.999396
-73.9514,40.77003,24-07-2021 15:23,0.997232
-73.9513,40.77012,24-07-2021 15:23,0.997232
-73.9513,40.77019,24-07-2021 15:23,0.997232
-73.9512,40.77028,24-07-2021 15:23,0.997232
-73.9511,40.77035,24-07-2021 15:23,0.999396
-73.9511,40.77044,24-07-2021 15:23,0.999396
-73.951,40.77052,24-07-2021 15:23,1.005887
-73.951,40.7706,24-07-2021 15:23,1.005887
-73.9509,40.77076,24-07-2021 15:23,1.008051
-73.9508,40.77092,24-07-2021 15:23,1.008051
-73.9507,40.77107,24-07-2021 15:23,1.005887
-73.9506,40.77115,24-07-2021 15:23,1.005887
-73.9506,40.77123,24-07-2021 15:23,1.00156
-73.9505,40.77131,24-07-2021 15:23,1.00156
-73.9504,40.77139,24-07-2021 15:23,0.999396
-73.9504,40.77147,24-07-2021 15:23,0.999396
-73.9503,40.77155,24-07-2021 15:23,1.00156
-73.9502,40.77172,24-07-2021 15:23,1.003723
-73.9501,40.77189,24-07-2021 15:23,1.005887
-73.9501,40.77198,24-07-2021 15:23,1.005887
-73.95,40.77206,24-07-2021 15:23,1.003723
-73.9498,40.77231,24-07-2021 15:23,1.005887
-73.9497,40.77244,24-07-2021 15:23,1.008051
-73.9496,40.7725,24-07-2021 15:23,1.005887
-73.9495,40.77255,24-07-2021 15:23,1.005887
-73.9495,40.77257,24-07-2021 15:23,1.005887
-73.9495,40.77257,24-07-2021 15:23,1.005887
-73.9495,40.77263,24-07-2021 15:23,1.003843
-73.9496,40.77268,24-07-2021 15:23,1.003843
-73.9497,40.77272,24-07-2021 15:24,1.00168
-73.9497,40.77276,24-07-2021 15:24,1.00168
-73.9498,40.77279,24-07-2021 15:24,1.003843
-73.9499,40.77282,24-07-2021 15:24,1.003843
-73.9499,40.77286,24-07-2021 15:24,1.00168
-73.95,40.7729,24-07-2021 15:24,1.00168
-73.9501,40.77295,24-07-2021 15:24,0.999516
-73.9502,40.77304,24-07-2021 15:24,0.999516
-73.9503,40.77308,24-07-2021 15:24,0.999516
-73.9504,40.77312,24-07-2021 15:24,0.997352
-73.9505,40.77316,24-07-2021 15:24,0.997352
-73.9506,40.7732,24-07-2021 15:24,0.993025
-73.9507,40.77324,24-07-2021 15:24,0.993025
-73.9507,40.77327,24-07-2021 15:24,0.993025
-73.9509,40.77335,24-07-2021 15:24,0.990861
-73.951,40.77338,24-07-2021 15:24,0.990861
-73.9511,40.77343,24-07-2021 15:24,0.990861
-73.9513,40.77351,24-07-2021 15:24,0.988818
-73.9514,40.77354,24-07-2021 15:24,0.988818
-73.9514,40.77358,24-07-2021 15:24,0.98449
-73.9515,40.77361,24-07-2021 15:24,0.98449
-73.9516,40.77364,24-07-2021 15:24,0.98449
-73.9517,40.77367,24-07-2021 15:24,0.98449
-73.9518,40.77371,24-07-2021 15:24,0.98449
-73.9518,40.77373,24-07-2021 15:24,0.98449
-73.952,40.77379,24-07-2021 15:24,0.980163
-73.9521,40.77382,24-07-2021 15:24,0.982327
-73.9522,40.77385,24-07-2021 15:24,0.982327
-73.9523,40.77388,24-07-2021 15:24,0.977999
-73.9523,40.77391,24-07-2021 15:24,0.977999
-73.9524,40.77394,24-07-2021 15:24,0.980163
-73.9525,40.77396,24-07-2021 15:24,0.980163
-73.9525,40.77398,24-07-2021 15:24,0.980163
-73.9526,40.77401,24-07-2021 15:24,0.980163
-73.9526,40.77402,24-07-2021 15:24,0.98449
-73.9526,40.77404,24-07-2021 15:24,0.98449
-73.9528,40.77414,24-07-2021 15:24,0.988818
-73.9529,40.77416,24-07-2021 15:24,0.988818
-73.9529,40.77417,24-07-2021 15:24,0.990981
-73.9529,40.77419,24-07-2021 15:24,0.990981
-73.953,40.77421,24-07-2021 15:24,0.993145
-73.953,40.77423,24-07-2021 15:24,0.993145
-73.953,40.77425,24-07-2021 15:24,0.990981
-73.9531,40.77427,24-07-2021 15:24,0.990981
-73.9531,40.7743,24-07-2021 15:24,0.993145
-73.9531,40.77431,24-07-2021 15:25,0.993145
-73.9532,40.77433,24-07-2021 15:25,0.993145
-73.9532,40.77435,24-07-2021 15:25,0.993145
-73.9532,40.77436,24-07-2021 15:25,0.995309
-73.9533,40.77438,24-07-2021 15:25,0.995309
-73.9533,40.77439,24-07-2021 15:25,0.995309
-73.9533,40.7744,24-07-2021 15:25,0.995309
-73.9535,40.77449,24-07-2021 15:25,1.014902
-73.9535,40.77451,24-07-2021 15:25,1.014902
-73.9535,40.77453,24-07-2021 15:25,1.014902
-73.9536,40.77455,24-07-2021 15:25,1.014902
-73.9536,40.77456,24-07-2021 15:25,1.012739
-73.9536,40.77458,24-07-2021 15:25,1.012739
-73.9537,40.77462,24-07-2021 15:25,1.010575
-73.9538,40.77464,24-07-2021 15:25,1.010575
-73.9538,40.77465,24-07-2021 15:25,1.012739
-73.9539,40.77467,24-07-2021 15:25,1.012739
-73.9539,40.77468,24-07-2021 15:25,1.010575
-73.9539,40.77469,24-07-2021 15:25,1.010575
-73.954,40.7747,24-07-2021 15:25,1.012739
-73.954,40.77471,24-07-2021 15:25,1.012739
-73.954,40.7747,24-07-2021 15:25,1.017066
-73.9541,40.77467,24-07-2021 15:25,1.017066
-73.9541,40.77464,24-07-2021 15:25,1.017066
-73.9541,40.7746,24-07-2021 15:25,1.017066
-73.9542,40.77456,24-07-2021 15:25,1.017066
-73.9542,40.77447,24-07-2021 15:25,1.014902
-73.9543,40.77443,24-07-2021 15:25,1.010575
-73.9543,40.77439,24-07-2021 15:25,1.010575
-73.9543,40.77436,24-07-2021 15:25,1.010575
-73.9543,40.77433,24-07-2021 15:25,1.010575
-73.9544,40.77423,24-07-2021 15:25,1.006248
-73.9544,40.7742,24-07-2021 15:25,0.995429
-73.9545,40.77416,24-07-2021 15:25,0.995429
-73.9545,40.77412,24-07-2021 15:25,0.999756
-73.9545,40.77405,24-07-2021 15:25,0.999756
-73.9546,40.774,24-07-2021 15:25,0.997593
-73.9546,40.77393,24-07-2021 15:25,0.997593
-73.9547,40.77387,24-07-2021 15:25,0.995429
-73.9548,40.77375,24-07-2021 15:25,0.995429
-73.9548,40.7737,24-07-2021 15:25,0.995429
-73.9548,40.77364,24-07-2021 15:25,0.995429
-73.9549,40.77359,24-07-2021 15:25,0.993265
-73.9549,40.77351,24-07-2021 15:25,0.993265
-73.9549,40.77348,24-07-2021 15:25,0.993265
-73.955,40.77344,24-07-2021 15:25,0.993265
-73.955,40.77342,24-07-2021 15:25,0.995429
-73.9551,40.77342,24-07-2021 15:25,0.995429
-73.9551,40.77343,24-07-2021 15:25,0.993265
-73.9552,40.77345,24-07-2021 15:25,0.993265
-73.9553,40.77348,24-07-2021 15:25,0.993265
-73.9553,40.77352,24-07-2021 15:25,0.993265
-73.9554,40.77356,24-07-2021 15:25,0.995429
-73.9555,40.77359,24-07-2021 15:26,0.995429
-73.9556,40.77362,24-07-2021 15:26,0.988938
-73.9557,40.77366,24-07-2021 15:26,0.988938
-73.9558,40.77369,24-07-2021 15:26,0.988938
-73.9559,40.77374,24-07-2021 15:26,0.989058
-73.9561,40.77383,24-07-2021 15:26,0.993386
-73.9562,40.77387,24-07-2021 15:26,0.995549
-73.9563,40.77392,24-07-2021 15:26,0.995549
-73.9564,40.77396,24-07-2021 15:26,0.993386
-73.9565,40.77401,24-07-2021 15:26,0.993386
-73.9566,40.77406,24-07-2021 15:26,0.995549
-73.9568,40.77411,24-07-2021 15:26,0.995549
-73.9569,40.77415,24-07-2021 15:26,0.995549
-73.957,40.77421,24-07-2021 15:26,0.995549
-73.9571,40.77426,24-07-2021 15:26,0.993386
-73.9572,40.7743,24-07-2021 15:26,0.993386
-73.9573,40.77434,24-07-2021 15:26,0.995549
-73.9574,40.77437,24-07-2021 15:26,0.995549
-73.9575,40.77441,24-07-2021 15:26,0.991222
-73.9576,40.77445,24-07-2021 15:26,0.991222
-73.9577,40.77449,24-07-2021 15:26,0.993386
-73.958,40.7746,24-07-2021 15:26,0.993386
-73.9581,40.77463,24-07-2021 15:27,0.993386
-73.9582,40.77468,24-07-2021 15:28,0.993386
-73.9583,40.77473,24-07-2021 15:28,0.997713
-73.9584,40.77476,24-07-2021 15:28,1.00204
-73.9585,40.77478,24-07-2021 15:28,1.00204
-73.9585,40.77479,24-07-2021 15:28,0.999877
-73.9585,40.77481,24-07-2021 15:28,0.999877
-73.9586,40.77483,24-07-2021 15:30,0.999877
-73.9587,40.77487,24-07-2021 15:30,1.004204
-73.9587,40.77489,24-07-2021 15:30,1.004204
-73.9589,40.77489,24-07-2021 15:30,1.008652
-73.9589,40.77486,24-07-2021 15:30,1.004324
-73.959,40.77482,24-07-2021 15:30,1.004324
-73.959,40.77477,24-07-2021 15:30,1.004324
-73.959,40.77473,24-07-2021 15:30,1.004324
-73.959,40.77469,24-07-2021 15:30,0.999997
-73.9591,40.77465,24-07-2021 15:30,0.999997
-73.9591,40.77462,24-07-2021 15:30,0.997833
-73.9592,40.7746,24-07-2021 15:30,0.997833
-73.9593,40.77449,24-07-2021 15:30,1.000117
-73.9594,40.77443,24-07-2021 15:30,0.997953
-73.9594,40.77439,24-07-2021 15:30,0.997953
-73.9594,40.77435,24-07-2021 15:30,0.993626
-73.9594,40.77429,24-07-2021 15:30,0.993626
-73.9594,40.77425,24-07-2021 15:30,0.989299
-73.9595,40.77418,24-07-2021 15:30,0.989299
-73.9595,40.77415,24-07-2021 15:30,0.989299
-73.9595,40.77411,24-07-2021 15:30,0.989299
-73.9595,40.77404,24-07-2021 15:30,0.987135
-73.9595,40.77401,24-07-2021 15:30,0.984971
-73.9596,40.77396,24-07-2021 15:30,0.984971
-73.9596,40.77391,24-07-2021 15:30,0.987135
-73.9597,40.77387,24-07-2021 15:30,0.987135
-73.9597,40.77381,24-07-2021 15:30,0.987135
-73.9598,40.77376,24-07-2021 15:30,0.987135
-73.9598,40.77371,24-07-2021 15:30,0.987135
-73.9599,40.77366,24-07-2021 15:30,0.987135
-73.9599,40.77361,24-07-2021 15:30,0.982807
-73.96,40.7735,24-07-2021 15:30,0.980644
-73.96,40.77344,24-07-2021 15:30,0.980644
-73.9601,40.7733,24-07-2021 15:30,0.982807
-73.9601,40.77325,24-07-2021 15:30,0.984971
-73.9601,40.77321,24-07-2021 15:30,0.984971
-73.9603,40.77317,24-07-2021 15:30,0.993746
-73.9603,40.77305,24-07-2021 15:31,0.991582
-73.9603,40.773,24-07-2021 15:31,0.991582
-73.9603,40.77294,24-07-2021 15:31,0.987255
-73.9604,40.77285,24-07-2021 15:31,0.987255
-73.9605,40.77279,24-07-2021 15:31,0.987255
-73.9605,40.77272,24-07-2021 15:31,0.987255
-73.9606,40.77265,24-07-2021 15:31,0.985091
-73.9607,40.77252,24-07-2021 15:31,0.982928
-73.9607,40.77246,24-07-2021 15:31,0.982928
-73.9608,40.77241,24-07-2021 15:31,0.985091
-73.9609,40.77236,24-07-2021 15:31,0.985091
-73.9609,40.77231,24-07-2021 15:31,0.980764
-73.9609,40.77227,24-07-2021 15:31,0.980764
-73.9282,40.82427,24-07-2021 15:31,0.993506
-73.9281,40.82436,24-07-2021 15:31,0.993506
-73.928,40.82452,24-07-2021 15:31,1.000117
-73.9279,40.82459,24-07-2021 15:31,0.997953
-73.9279,40.82466,24-07-2021 15:31,0.997953
-73.9278,40.82474,24-07-2021 15:31,0.99579
-73.9278,40.82483,24-07-2021 15:31,0.99579
-73.9277,40.8249,24-07-2021 15:31,0.991462
-73.9277,40.82498,24-07-2021 15:31,0.991462
-73.9276,40.8252,24-07-2021 15:31,0.993626
-73.9275,40.82527,24-07-2021 15:31,0.993626
-73.9275,40.82534,24-07-2021 15:31,0.99579
-73.9275,40.8254,24-07-2021 15:31,0.99579
-73.9275,40.82543,24-07-2021 15:31,0.991462
-73.9275,40.82545,24-07-2021 15:31,0.991462
-73.9272,40.82544,24-07-2021 15:31,1.002281
-73.927,40.8254,24-07-2021 15:31,1.002281
-73.9269,40.82538,24-07-2021 15:31,1.002281
-73.9269,40.82536,24-07-2021 15:31,1.002281
-73.9268,40.82534,24-07-2021 15:31,1.002281
-73.9267,40.82533,24-07-2021 15:31,1.004445
-73.9267,40.82532,24-07-2021 15:31,1.004445
-73.9266,40.82531,24-07-2021 15:31,0.997953
-73.9266,40.82531,24-07-2021 15:31,0.997953
-73.9264,40.82536,24-07-2021 15:31,0.997953
-73.9263,40.8254,24-07-2021 15:31,0.997953
-73.9263,40.82545,24-07-2021 15:31,1.004445
-73.9262,40.82557,24-07-2021 15:31,1.004445
-73.9262,40.82563,24-07-2021 15:31,1.004445
-73.9261,40.82568,24-07-2021 15:31,1.000117
-73.9261,40.82572,24-07-2021 15:32,1.000117
-73.9261,40.82577,24-07-2021 15:32,1.000117
-73.926,40.8258,24-07-2021 15:32,1.000117
-73.926,40.82583,24-07-2021 15:32,1.004445
-73.926,40.82585,24-07-2021 15:32,1.004445
-73.926,40.82587,24-07-2021 15:32,1.004445
-73.9258,40.82605,24-07-2021 15:32,1.002281
-73.9257,40.82615,24-07-2021 15:32,1.006728
-73.9257,40.82622,24-07-2021 15:32,1.006728
-73.9256,40.82629,24-07-2021 15:32,1.002401
-73.9256,40.82638,24-07-2021 15:32,1.002401
-73.9255,40.82648,24-07-2021 15:32,1.002401
-73.9255,40.82659,24-07-2021 15:32,1.002401
-73.9254,40.82667,24-07-2021 15:32,1.002401
-73.9254,40.82676,24-07-2021 15:32,1.002401
-73.9253,40.82685,24-07-2021 15:32,0.99591
-73.9253,40.82691,24-07-2021 15:32,0.99591
-73.9252,40.82702,24-07-2021 15:32,1.000237
-73.9251,40.82714,24-07-2021 15:32,1.015383
-73.9251,40.82719,24-07-2021 15:32,1.015383
-73.925,40.82734,24-07-2021 15:32,1.011056
-73.925,40.82748,24-07-2021 15:32,1.009012
-73.9251,40.82754,24-07-2021 15:32,1.009012
-73.9251,40.82756,24-07-2021 15:32,1.000358
-73.9251,40.82758,24-07-2021 15:32,1.000358
-73.9252,40.8276,24-07-2021 15:32,1.006849
-73.9252,40.82762,24-07-2021 15:32,1.006849
-73.9253,40.82764,24-07-2021 15:32,1.004685
-73.9253,40.82766,24-07-2021 15:32,1.004685
-73.9254,40.82767,24-07-2021 15:32,1.002521
-73.9254,40.82768,24-07-2021 15:32,1.002521
-73.9254,40.82769,24-07-2021 15:32,1.004685
-73.9257,40.82786,24-07-2021 15:32,1.011176
-73.9258,40.82785,24-07-2021 15:32,1.015504
-73.9259,40.82784,24-07-2021 15:32,1.015504
-73.9259,40.82784,24-07-2021 15:32,1.011176
-73.926,40.82784,24-07-2021 15:32,1.011176
-73.9261,40.82786,24-07-2021 15:32,1.011176
-73.9262,40.82788,24-07-2021 15:32,1.011176
-73.9263,40.8279,24-07-2021 15:32,1.011176
-73.9263,40.82793,24-07-2021 15:32,1.011176
-73.9264,40.82795,24-07-2021 15:32,1.009012
-73.9265,40.82797,24-07-2021 15:32,1.009012
-73.9265,40.828,24-07-2021 15:32,1.009012
-73.9265,40.82802,24-07-2021 15:32,1.009012
-73.9266,40.82813,24-07-2021 15:32,1.019951
-73.9267,40.82815,24-07-2021 15:32,1.019951
-73.9267,40.82817,24-07-2021 15:33,1.017787
-73.9268,40.82821,24-07-2021 15:33,1.017787
-73.927,40.82828,24-07-2021 15:33,1.019951
-73.9271,40.82831,24-07-2021 15:33,1.017787
-73.9272,40.82836,24-07-2021 15:33,1.017787
-73.9273,40.8284,24-07-2021 15:33,1.015624
-73.9275,40.82851,24-07-2021 15:33,1.011296
-73.9276,40.82857,24-07-2021 15:33,1.011296
-73.9277,40.82864,24-07-2021 15:33,1.004805
-73.9281,40.8289,24-07-2021 15:33,1.004805
-73.9282,40.82897,24-07-2021 15:33,1.004805
-73.9283,40.82903,24-07-2021 15:33,1.004805
-73.9284,40.82909,24-07-2021 15:33,1.000478
-73.9285,40.82915,24-07-2021 15:33,1.000478
-73.9286,40.82921,24-07-2021 15:33,1.004805
-73.9287,40.82927,24-07-2021 15:33,1.004805
-73.9291,40.82943,24-07-2021 15:33,1.004805
-73.9292,40.8295,24-07-2021 15:33,1.004805
-73.9293,40.82956,24-07-2021 15:33,1.000478
-73.9295,40.82969,24-07-2021 15:33,1.004805
-73.9296,40.82975,24-07-2021 15:34,1.004805
-73.9297,40.8298,24-07-2021 15:34,1.004805
-73.9297,40.82986,24-07-2021 15:34,1.004805
-73.9298,40.8299,24-07-2021 15:34,1.004805
-73.93,40.82996,24-07-2021 15:34,1.004805
-73.9302,40.82996,24-07-2021 15:34,1.004805
-73.9302,40.82995,24-07-2021 15:34,1.009133
-73.9303,40.82994,24-07-2021 15:34,1.009133
-73.9304,40.82993,24-07-2021 15:34,1.006969
-73.9304,40.82992,24-07-2021 15:34,1.006969
-73.9307,40.82988,24-07-2021 15:34,1.017908
-73.9307,40.82986,24-07-2021 15:34,1.017908
-73.9307,40.82984,24-07-2021 15:34,1.017908
-73.9308,40.82982,24-07-2021 15:34,1.017908
-73.9308,40.82981,24-07-2021 15:34,1.017908
-73.9309,40.82976,24-07-2021 15:34,1.017908
-73.931,40.82974,24-07-2021 15:34,1.017908
-73.931,40.82972,24-07-2021 15:34,1.020071
-73.9311,40.82968,24-07-2021 15:34,1.022235
-73.9313,40.82967,24-07-2021 15:34,1.035217
-73.9314,40.82977,24-07-2021 15:34,1.033054
-73.9314,40.82983,24-07-2021 15:34,1.03089
-73.9315,40.82985,24-07-2021 15:34,1.03089
-73.9315,40.82992,24-07-2021 15:34,1.026683
-73.9315,40.83001,24-07-2021 15:34,1.024519
-73.9316,40.83008,24-07-2021 15:34,1.024519
-73.9316,40.83014,24-07-2021 15:34,1.026683
-73.9316,40.8302,24-07-2021 15:34,1.026683
-73.9317,40.83027,24-07-2021 15:34,1.024519
-73.9317,40.83035,24-07-2021 15:34,1.024519
-73.9317,40.83043,24-07-2021 15:34,1.015864
-73.9317,40.8305,24-07-2021 15:34,1.015864
-73.9318,40.83058,24-07-2021 15:34,1.018028
-73.9318,40.83065,24-07-2021 15:34,1.018028
-73.9318,40.83072,24-07-2021 15:34,1.015864
-73.9318,40.8308,24-07-2021 15:34,1.015864
-73.9318,40.83089,24-07-2021 15:34,1.011537
-73.9318,40.83098,24-07-2021 15:34,1.011537
-73.9318,40.83107,24-07-2021 15:34,1.009373
-73.9318,40.83115,24-07-2021 15:35,1.009373
-73.9318,40.83124,24-07-2021 15:35,1.009373
-73.9318,40.83133,24-07-2021 15:35,1.009373
-73.9318,40.83142,24-07-2021 15:35,1.015864
-73.9318,40.83151,24-07-2021 15:35,1.015864
-73.9317,40.8316,24-07-2021 15:35,1.015864
-73.9317,40.83168,24-07-2021 15:35,1.015864
-73.9317,40.83174,24-07-2021 15:35,1.015864
-73.9317,40.83181,24-07-2021 15:35,1.015864
-73.9316,40.83188,24-07-2021 15:35,1.015864
-73.9316,40.83194,24-07-2021 15:35,1.015864
-73.9316,40.83199,24-07-2021 15:35,1.018028
-73.9316,40.83208,24-07-2021 15:35,1.018028
-73.9316,40.83212,24-07-2021 15:35,1.015864
-73.9316,40.83215,24-07-2021 15:35,1.015864
-73.9315,40.83218,24-07-2021 15:35,1.015864
-73.9315,40.83222,24-07-2021 15:35,1.015864
-73.9315,40.83237,24-07-2021 15:35,1.018028
-73.9315,40.8324,24-07-2021 15:35,1.018028
-73.9314,40.83243,24-07-2021 15:35,1.018028
-73.9314,40.83246,24-07-2021 15:35,1.018028
-73.9314,40.8325,24-07-2021 15:35,1.018028
-73.9313,40.83269,24-07-2021 15:35,1.018028
-73.9313,40.83274,24-07-2021 15:35,1.018028
-73.9313,40.83276,24-07-2021 15:35,1.018028
-73.931,40.83321,24-07-2021 15:35,1.044113
-73.931,40.83324,24-07-2021 15:35,1.041949
-73.931,40.83327,24-07-2021 15:35,1.041949
-73.931,40.8333,24-07-2021 15:35,1.044113
-73.931,40.83333,24-07-2021 15:35,1.044113
-73.9309,40.83337,24-07-2021 15:35,1.041949
-73.9309,40.8334,24-07-2021 15:36,1.041949
-73.9309,40.83345,24-07-2021 15:36,1.037621
-73.9309,40.83349,24-07-2021 15:36,1.037621
-73.9309,40.83354,24-07-2021 15:36,1.039785
-73.9309,40.83358,24-07-2021 15:36,1.039785
-73.9308,40.83363,24-07-2021 15:36,1.035458
-73.9308,40.83368,24-07-2021 15:36,1.035458
-73.9308,40.83372,24-07-2021 15:36,1.037621
-73.9308,40.83377,24-07-2021 15:36,1.037621
-73.9307,40.83381,24-07-2021 15:36,1.033294
-73.9307,40.83385,24-07-2021 15:36,1.033294
-73.9307,40.83389,24-07-2021 15:36,1.033294
-73.9307,40.83392,24-07-2021 15:36,1.033294
-73.9306,40.83395,24-07-2021 15:36,1.028967
-73.9306,40.83399,24-07-2021 15:36,1.028967
-73.9306,40.83403,24-07-2021 15:36,1.026803
-73.9306,40.83407,24-07-2021 15:36,1.026803
-73.9306,40.83411,24-07-2021 15:36,1.03113
-73.9305,40.8342,24-07-2021 15:36,1.03113
-73.9305,40.83425,24-07-2021 15:36,1.026803
-73.9304,40.8343,24-07-2021 15:36,1.026803
-73.9304,40.83435,24-07-2021 15:36,1.018148
-73.9304,40.8344,24-07-2021 15:36,1.018148
-73.9304,40.83444,24-07-2021 15:36,1.020312
-73.9303,40.83451,24-07-2021 15:36,1.022475
-73.9303,40.83455,24-07-2021 15:36,1.020312
-73.9303,40.83456,24-07-2021 15:36,1.020312
-73.93,40.83459,24-07-2021 15:36,1.020432
-73.9299,40.83461,24-07-2021 15:36,1.020432
-73.9298,40.83462,24-07-2021 15:36,1.016105
-73.9297,40.83463,24-07-2021 15:36,1.016105
-73.9296,40.83464,24-07-2021 15:36,1.011777
-73.9296,40.83465,24-07-2021 15:36,1.011777
-73.9295,40.83466,24-07-2021 15:36,1.011777
-73.9295,40.83467,24-07-2021 15:36,1.011777
-73.9294,40.83468,24-07-2021 15:36,1.011777
-73.9293,40.83466,24-07-2021 15:36,1.009613
-73.9292,40.83462,24-07-2021 15:36,1.009613
-73.9291,40.83461,24-07-2021 15:37,1.009613
-73.929,40.8346,24-07-2021 15:37,1.009613
-73.9289,40.83457,24-07-2021 15:37,1.00745
-73.9289,40.83455,24-07-2021 15:37,1.00745
-73.9288,40.83452,24-07-2021 15:37,1.005286
-73.9288,40.8345,24-07-2021 15:37,1.005286
-73.9287,40.83449,24-07-2021 15:37,1.005286
-73.9285,40.83436,24-07-2021 15:37,1.013941
-73.9285,40.83435,24-07-2021 15:37,1.00745
-73.9284,40.83434,24-07-2021 15:37,1.00745
-73.9284,40.83433,24-07-2021 15:37,1.011777
-73.9283,40.83428,24-07-2021 15:37,1.005286
-73.9282,40.83426,24-07-2021 15:37,1.005406
-73.9282,40.83424,24-07-2021 15:37,1.00757
-73.9281,40.83423,24-07-2021 15:37,1.00757
-73.9281,40.83423,24-07-2021 15:37,1.00757
-73.928,40.83422,24-07-2021 15:37,1.001079
-73.928,40.83421,24-07-2021 15:38,1.001079
-73.9279,40.83417,24-07-2021 15:38,0.996751
-73.9278,40.83416,24-07-2021 15:38,0.996751
-73.9277,40.83414,24-07-2021 15:38,0.998915
-73.9277,40.83413,24-07-2021 15:38,0.998915
-73.9276,40.83411,24-07-2021 15:38,0.998915
-73.9275,40.83409,24-07-2021 15:39,0.998915
-73.9274,40.83406,24-07-2021 15:39,0.998915
-73.9273,40.83405,24-07-2021 15:39,0.998915
-73.9272,40.83403,24-07-2021 15:39,0.998915
-73.9271,40.83401,24-07-2021 15:39,0.998915
-73.9271,40.83401,24-07-2021 15:39,0.998915
-73.9271,40.83402,24-07-2021 15:39,0.998915
-73.927,40.83404,24-07-2021 15:39,0.99026
-73.927,40.83407,24-07-2021 15:39,0.99026
-73.9269,40.83411,24-07-2021 15:39,0.99026
-73.9269,40.83419,24-07-2021 15:39,0.99026
-73.9268,40.83423,24-07-2021 15:39,0.99026
-73.9268,40.83428,24-07-2021 15:39,0.99026
-73.9268,40.83434,24-07-2021 15:39,0.994588
-73.9267,40.8344,24-07-2021 15:39,0.994588
-73.9267,40.83446,24-07-2021 15:39,0.988096
-73.9266,40.83452,24-07-2021 15:39,0.988096
-73.9266,40.83458,24-07-2021 15:39,0.988096
-73.9265,40.83463,24-07-2021 15:39,0.988096
-73.9264,40.83474,24-07-2021 15:39,0.996751
-73.9263,40.83483,24-07-2021 15:39,0.998915
-73.9263,40.8349,24-07-2021 15:39,0.992424
-73.9262,40.83492,24-07-2021 15:39,0.992424
-73.9262,40.83493,24-07-2021 15:39,0.998915
-73.9262,40.83499,24-07-2021 15:39,0.998915
-73.9262,40.83501,24-07-2021 15:39,1.003242
-73.9262,40.83503,24-07-2021 15:39,1.003242
-73.9263,40.83505,24-07-2021 15:39,0.998915
